2026-06-15 20:31:53,814 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga
2026-06-15 23:43:20,114 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:43:20,114 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:43:20,119 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:43:23,648 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:43:23,648 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:43:23,653 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:43:28,701 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @lua_fps
2026-06-15 23:43:28,701 | INFO    | src.command_queue | Enfileirado: gamepad por @lua_fps (fila=1)
2026-06-15 23:43:28,705 | INFO    | src.command_queue | Executado: gamepad por @lua_fps
2026-06-15 23:43:32,297 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-15 23:43:32,298 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 23:43:35,211 | INFO    | src.tiktok_listener | Presente executavel: gg de @ana.gamer
2026-06-15 23:43:35,211 | INFO    | src.command_queue | Enfileirado: gg por @ana.gamer (fila=1)
2026-06-15 23:43:35,215 | INFO    | src.command_queue | Executado: gg por @ana.gamer
2026-06-15 23:43:40,682 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 23:43:40,683 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:43:42,573 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-15 23:43:42,574 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:43:46,433 | INFO    | src.tiktok_listener | Simulacao rodando (tick 480)
2026-06-15 23:43:48,386 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @lua_fps
2026-06-15 23:43:48,386 | INFO    | src.command_queue | Enfileirado: tiny diny por @lua_fps (fila=1)
2026-06-15 23:43:48,394 | INFO    | src.command_queue | Executado: tiny diny por @lua_fps
2026-06-15 23:43:50,881 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-15 23:43:50,882 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 23:43:53,144 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 23:43:53,145 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:43:58,089 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-15 23:44:00,119 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-15 23:44:07,016 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-15 23:44:07,017 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:44:10,767 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-15 23:44:13,511 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @pedrocaos
2026-06-15 23:44:13,511 | INFO    | src.command_queue | Enfileirado: tiktok por @pedrocaos (fila=1)
2026-06-15 23:44:13,523 | INFO    | src.command_queue | Executado: tiktok por @pedrocaos
2026-06-15 23:44:15,619 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 23:44:15,619 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 23:44:15,622 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 23:44:18,192 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-15 23:44:18,192 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-15 23:44:18,196 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-15 23:44:28,980 | INFO    | src.tiktok_listener | Presente executavel: mishka bear de @pedrocaos
2026-06-15 23:44:28,980 | INFO    | src.command_queue | Enfileirado: mishka bear por @pedrocaos (fila=1)
2026-06-15 23:44:28,984 | INFO    | src.command_queue | Executado: mishka bear por @pedrocaos
2026-06-15 23:44:36,234 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 23:44:36,234 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 23:44:36,235 | INFO    | src.tiktok_listener | Simulacao rodando (tick 500)
2026-06-15 23:44:36,239 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 23:44:44,728 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 23:44:44,728 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:44:46,247 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-15 23:44:46,247 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 23:44:49,269 | INFO    | src.command_queue | Enfileirado: !formiga por @pedrocaos (fila=1)
2026-06-15 23:44:49,270 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-15 23:44:53,098 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 23:44:53,098 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:44:55,407 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-15 23:44:58,600 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-15 23:45:07,187 | INFO    | src.command_queue | Enfileirado: !formiga por @joao_zoeira (fila=1)
2026-06-15 23:45:07,187 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-15 23:45:09,310 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-15 23:45:12,441 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-15 23:45:12,442 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:45:15,898 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 23:45:15,899 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:45:19,354 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-15 23:45:27,213 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 23:45:27,213 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 23:45:27,218 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 23:45:30,204 | INFO    | src.cooldown | Descartado por cooldown de usuario: !formiga (user=@joao_zoeira)
2026-06-15 23:45:33,289 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-15 23:45:33,290 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:45:33,290 | INFO    | src.tiktok_listener | Simulacao rodando (tick 520)
2026-06-15 23:45:35,009 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:45:35,010 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:45:35,014 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:45:36,668 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 23:45:36,668 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 23:45:36,672 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 23:45:39,768 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-15 23:45:43,023 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-15 23:45:43,024 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:45:48,432 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-15 23:45:58,832 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 23:45:58,833 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:46:00,925 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @pedrocaos
2026-06-15 23:46:00,925 | INFO    | src.command_queue | Enfileirado: tiny diny por @pedrocaos (fila=1)
2026-06-15 23:46:00,933 | INFO    | src.command_queue | Executado: tiny diny por @pedrocaos
2026-06-15 23:46:03,746 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-15 23:46:13,154 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-15 23:46:13,155 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:46:15,526 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-15 23:46:15,526 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-15 23:46:15,531 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-15 23:46:17,045 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:46:17,045 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:46:17,049 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:46:18,936 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@ana.gamer)
2026-06-15 23:46:24,253 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-15 23:46:24,253 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-15 23:46:24,258 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-15 23:46:26,624 | INFO    | src.tiktok_listener | Simulacao rodando (tick 540)
2026-06-15 23:46:28,515 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @joao_zoeira
2026-06-15 23:46:28,515 | INFO    | src.command_queue | Enfileirado: tiny diny por @joao_zoeira (fila=1)
2026-06-15 23:46:28,520 | INFO    | src.command_queue | Executado: tiny diny por @joao_zoeira
2026-06-15 23:46:31,227 | INFO    | src.tiktok_listener | Presente executavel: Rose de @pedrocaos
2026-06-15 23:46:31,228 | INFO    | src.command_queue | Enfileirado: Rose por @pedrocaos (fila=1)
2026-06-15 23:46:31,231 | INFO    | src.command_queue | Executado: Rose por @pedrocaos
2026-06-15 23:46:32,746 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@ana.gamer)
2026-06-15 23:46:35,118 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 23:46:35,119 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:46:38,450 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:46:38,451 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:46:38,454 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:46:42,635 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @lua_fps
2026-06-15 23:46:42,636 | INFO    | src.command_queue | Enfileirado: tiny diny por @lua_fps (fila=1)
2026-06-15 23:46:42,638 | INFO    | src.command_queue | Executado: tiny diny por @lua_fps
2026-06-15 23:46:47,952 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-15 23:46:47,952 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-15 23:46:47,956 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-15 23:46:56,105 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-15 23:46:56,106 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 23:46:59,763 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 23:46:59,763 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 23:46:59,767 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 23:47:02,227 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @lua_fps
2026-06-15 23:47:02,228 | INFO    | src.command_queue | Enfileirado: tiny diny por @lua_fps (fila=1)
2026-06-15 23:47:02,232 | INFO    | src.command_queue | Executado: tiny diny por @lua_fps
2026-06-15 23:47:09,280 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-15 23:47:09,280 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-15 23:47:09,285 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-15 23:47:12,504 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-15 23:47:12,505 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-15 23:47:12,509 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-15 23:47:14,627 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 23:47:14,628 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:47:18,549 | INFO    | src.tiktok_listener | Simulacao rodando (tick 560)
2026-06-15 23:47:21,881 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-15 23:47:21,882 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-15 23:47:21,886 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-15 23:47:24,253 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-15 23:47:24,254 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:47:34,142 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 23:47:34,142 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 23:47:34,146 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 23:47:37,785 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 23:47:37,785 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:47:40,946 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-15 23:47:40,947 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-15 23:47:40,951 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-15 23:47:42,822 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-15 23:47:46,821 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 23:47:46,822 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:47:53,858 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-15 23:47:53,859 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 23:48:00,428 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-15 23:48:00,429 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-15 23:48:00,433 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-15 23:48:03,311 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@ana.gamer)
2026-06-15 23:48:06,334 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:48:06,334 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:48:06,339 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:48:08,643 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @lua_fps
2026-06-15 23:48:08,644 | INFO    | src.command_queue | Enfileirado: tiktok por @lua_fps (fila=1)
2026-06-15 23:48:08,647 | INFO    | src.command_queue | Executado: tiktok por @lua_fps
2026-06-15 23:48:12,627 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @joao_zoeira
2026-06-15 23:48:12,627 | INFO    | src.command_queue | Enfileirado: tiny diny por @joao_zoeira (fila=1)
2026-06-15 23:48:12,631 | INFO    | src.command_queue | Executado: tiny diny por @joao_zoeira
2026-06-15 23:48:15,432 | INFO    | src.tiktok_listener | Presente executavel: gg de @lua_fps
2026-06-15 23:48:15,433 | INFO    | src.command_queue | Enfileirado: gg por @lua_fps (fila=1)
2026-06-15 23:48:15,437 | INFO    | src.command_queue | Executado: gg por @lua_fps
2026-06-15 23:48:20,315 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 23:48:20,315 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 23:48:20,316 | INFO    | src.tiktok_listener | Simulacao rodando (tick 580)
2026-06-15 23:48:20,320 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 23:48:23,508 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-15 23:48:23,509 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 23:48:26,499 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 23:48:26,500 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 23:48:26,504 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 23:48:29,134 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @joao_zoeira
2026-06-15 23:48:29,135 | INFO    | src.command_queue | Enfileirado: gamepad por @joao_zoeira (fila=1)
2026-06-15 23:48:29,138 | INFO    | src.command_queue | Executado: gamepad por @joao_zoeira
2026-06-15 23:48:32,932 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 23:48:32,933 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
